min,Intensity
3.99666667,1247.000000
4.00000000,1250.000000
4.00333333,1248.000000
4.00666667,1259.000000
4.01000000,1273.000000
4.01333333,1278.000000
4.01666667,1282.000000
4.02000000,1286.000000
4.02333333,1306.000000
4.02666667,1313.000000
4.03000000,1301.000000
4.03333333,1313.000000
4.03666667,1306.000000
4.04000000,1317.000000
4.04333333,1330.000000
4.04666667,1339.000000
4.05000000,1342.000000
4.05333333,1348.000000
4.05666667,1351.000000
4.06000000,1335.000000
4.06333333,1333.000000
4.06666667,1327.000000
4.07000000,1330.000000
4.07333333,1323.000000
4.07666667,1303.000000
4.08000000,1313.000000
4.08333333,1329.000000
4.08666667,1322.000000
4.09000000,1323.000000
4.09333333,1321.000000
4.09666667,1313.000000
4.10000000,1294.000000
4.10333333,1292.000000
4.10666667,1284.000000
4.11000000,1272.000000
4.11333333,1284.000000
4.11666667,1282.000000
4.12000000,1280.000000
4.12333333,1278.000000
4.12666667,1273.000000
4.13000000,1273.000000
4.13333333,1270.000000
4.13666667,1267.000000
4.14000000,1257.000000
4.14333333,1260.000000
4.14666667,1259.000000
4.15000000,1275.000000
4.15333333,1281.000000
4.15666667,1281.000000
4.16000000,1281.000000
4.16333333,1291.000000
4.16666667,1283.000000
4.17000000,1292.000000
4.17333333,1297.000000
4.17666667,1291.000000
4.18000000,1305.000000
4.18333333,1313.000000
4.18666667,1304.000000
4.19000000,1299.000000
4.19333333,1304.000000
4.19666667,1310.000000
4.20000000,1307.000000
4.20333333,1303.000000
4.20666667,1315.000000
4.21000000,1310.000000
4.21333333,1327.000000
4.21666667,1326.000000
4.22000000,1334.000000
4.22333333,1334.000000
4.22666667,1345.000000
4.23000000,1369.000000
4.23333333,1375.000000
4.23666667,1395.000000
4.24000000,1423.000000
4.24333333,1458.000000
4.24666667,1478.000000
4.25000000,1487.000000
4.25333333,1522.000000
4.25666667,1550.000000
4.26000000,1578.000000
4.26333333,1619.000000
4.26666667,1642.000000
4.27000000,1687.000000
4.27333333,1723.000000
4.27666667,1767.000000
4.28000000,1807.000000
4.28333333,1844.000000
4.28666667,1879.000000
4.29000000,1900.000000
4.29333333,1934.000000
4.29666667,1952.000000
4.30000000,1985.000000
4.30333333,2018.000000
4.30666667,2025.000000
4.31000000,2047.000000
4.31333333,2048.000000
4.31666667,2060.000000
4.32000000,2061.000000
4.32333333,2062.000000
4.32666667,2063.000000
4.33000000,2055.000000
4.33333333,2054.000000
4.33666667,2044.000000
4.34000000,2037.000000
4.34333333,2028.000000
4.34666667,2014.000000
4.35000000,1995.000000
4.35333333,1975.000000
4.35666667,1957.000000
4.36000000,1942.000000
4.36333333,1913.000000
4.36666667,1906.000000
4.37000000,1884.000000
4.37333333,1874.000000
4.37666667,1839.000000
4.38000000,1811.000000
4.38333333,1781.000000
4.38666667,1749.000000
4.39000000,1714.000000
4.39333333,1672.000000
4.39666667,1648.000000
4.40000000,1620.000000
4.40333333,1598.000000
4.40666667,1573.000000
4.41000000,1548.000000
4.41333333,1529.000000
4.41666667,1515.000000
4.42000000,1485.000000
4.42333333,1464.000000
4.42666667,1437.000000
4.43000000,1430.000000
4.43333333,1407.000000
4.43666667,1393.000000
4.44000000,1375.000000
4.44333333,1364.000000
4.44666667,1368.000000
4.45000000,1373.000000
4.45333333,1372.000000
4.45666667,1359.000000
4.46000000,1351.000000
4.46333333,1345.000000
4.46666667,1327.000000
4.47000000,1323.000000
4.47333333,1324.000000
4.47666667,1309.000000
4.48000000,1310.000000
4.48333333,1305.000000
4.48666667,1311.000000
4.49000000,1314.000000
4.49333333,1306.000000
4.49666667,1296.000000
4.50000000,1295.000000
4.50333333,1257.000000
4.50666667,1242.000000
4.51000000,1252.000000
4.51333333,1257.000000
4.51666667,1243.000000
4.52000000,1254.000000
4.52333333,1247.000000
4.52666667,1243.000000
4.53000000,1255.000000
4.53333333,1248.000000
4.53666667,1240.000000
4.54000000,1236.000000
4.54333333,1224.000000
4.54666667,1219.000000
4.55000000,1218.000000
4.55333333,1215.000000
4.55666667,1229.000000
4.56000000,1233.000000
4.56333333,1223.000000
4.56666667,1227.000000
4.57000000,1243.000000
4.57333333,1244.000000
4.57666667,1240.000000
4.58000000,1240.000000
4.58333333,1230.000000
4.58666667,1235.000000
4.59000000,1245.000000
4.59333333,1244.000000
4.59666667,1258.000000
4.60000000,1269.000000
4.60333333,1272.000000
4.60666667,1271.000000
4.61000000,1271.000000
4.61333333,1272.000000
4.61666667,1275.000000
4.62000000,1263.000000
4.62333333,1258.000000
4.62666667,1252.000000
4.63000000,1252.000000
4.63333333,1247.000000
4.63666667,1255.000000
4.64000000,1248.000000
4.64333333,1249.000000
4.64666667,1254.000000
4.65000000,1249.000000
4.65333333,1246.000000
4.65666667,1261.000000
4.66000000,1268.000000
4.66333333,1272.000000
4.66666667,1269.000000
4.67000000,1271.000000
4.67333333,1276.000000
4.67666667,1278.000000
4.68000000,1286.000000
4.68333333,1290.000000
4.68666667,1288.000000
4.69000000,1285.000000
4.69333333,1288.000000
4.69666667,1270.000000
4.70000000,1266.000000
4.70333333,1260.000000
4.70666667,1260.000000
4.71000000,1243.000000
4.71333333,1228.000000
4.71666667,1232.000000
4.72000000,1228.000000
4.72333333,1225.000000
4.72666667,1212.000000
4.73000000,1210.000000
4.73333333,1202.000000
4.73666667,1195.000000
4.74000000,1189.000000
4.74333333,1183.000000
4.74666667,1183.000000
4.75000000,1193.000000
4.75333333,1182.000000
4.75666667,1192.000000
4.76000000,1177.000000
4.76333333,1176.000000
4.76666667,1178.000000
4.77000000,1171.000000
4.77333333,1168.000000
4.77666667,1176.000000
4.78000000,1194.000000
4.78333333,1185.000000
4.78666667,1186.000000
4.79000000,1177.000000
4.79333333,1182.000000
4.79666667,1184.000000
4.80000000,1193.000000
4.80333333,1187.000000
4.80666667,1190.000000
4.81000000,1183.000000
4.81333333,1198.000000
4.81666667,1190.000000
4.82000000,1189.000000
4.82333333,1195.000000
4.82666667,1199.000000
4.83000000,1198.000000
4.83333333,1176.000000
4.83666667,1187.000000
4.84000000,1191.000000
4.84333333,1202.000000
4.84666667,1210.000000
4.85000000,1217.000000
4.85333333,1218.000000
4.85666667,1229.000000
4.86000000,1241.000000
4.86333333,1239.000000
4.86666667,1240.000000
4.87000000,1258.000000
4.87333333,1275.000000
4.87666667,1282.000000
4.88000000,1276.000000
4.88333333,1279.000000
4.88666667,1293.000000
4.89000000,1291.000000
4.89333333,1284.000000
4.89666667,1294.000000
4.90000000,1290.000000
4.90333333,1287.000000
4.90666667,1288.000000
4.91000000,1281.000000
4.91333333,1282.000000
4.91666667,1289.000000
4.92000000,1294.000000
4.92333333,1297.000000
4.92666667,1294.000000
4.93000000,1292.000000
4.93333333,1308.000000
4.93666667,1313.000000
4.94000000,1333.000000
4.94333333,1337.000000
4.94666667,1342.000000
4.95000000,1338.000000
4.95333333,1355.000000
4.95666667,1372.000000
4.96000000,1380.000000
4.96333333,1405.000000
4.96666667,1425.000000
4.97000000,1442.000000
4.97333333,1465.000000
4.97666667,1494.000000
4.98000000,1510.000000
4.98333333,1525.000000
4.98666667,1557.000000
4.99000000,1565.000000
4.99333333,1572.000000
4.99666667,1603.000000
5.00000000,1628.000000
5.00333333,1649.000000
5.00666667,1672.000000
5.01000000,1681.000000
5.01333333,1703.000000
5.01666667,1719.000000
5.02000000,1746.000000
5.02333333,1757.000000
5.02666667,1775.000000
5.03000000,1779.000000
5.03333333,1801.000000
5.03666667,1819.000000
5.04000000,1821.000000
5.04333333,1839.000000
5.04666667,1861.000000
5.05000000,1873.000000
5.05333333,1895.000000
5.05666667,1922.000000
5.06000000,1941.000000
5.06333333,1972.000000
5.06666667,1986.000000
5.07000000,2003.000000
5.07333333,2007.000000
5.07666667,2025.000000
5.08000000,2035.000000
5.08333333,2047.000000
5.08666667,2055.000000
5.09000000,2075.000000
5.09333333,2093.000000
5.09666667,2108.000000
5.10000000,2104.000000
5.10333333,2113.000000
5.10666667,2123.000000
5.11000000,2130.000000
5.11333333,2137.000000
5.11666667,2137.000000
5.12000000,2147.000000
5.12333333,2157.000000
5.12666667,2166.000000
5.13000000,2173.000000
5.13333333,2177.000000
5.13666667,2204.000000
5.14000000,2210.000000
5.14333333,2208.000000
5.14666667,2211.000000
5.15000000,2201.000000
5.15333333,2213.000000
5.15666667,2223.000000
5.16000000,2227.000000
5.16333333,2236.000000
5.16666667,2232.000000
5.17000000,2233.000000
5.17333333,2244.000000
5.17666667,2244.000000
5.18000000,2253.000000
5.18333333,2258.000000
5.18666667,2270.000000
5.19000000,2259.000000
5.19333333,2275.000000
5.19666667,2274.000000
5.20000000,2270.000000
5.20333333,2288.000000
5.20666667,2303.000000
5.21000000,2305.000000
5.21333333,2319.000000
5.21666667,2314.000000
5.22000000,2321.000000
5.22333333,2330.000000
5.22666667,2318.000000
5.23000000,2328.000000
5.23333333,2324.000000
5.23666667,2329.000000
5.24000000,2332.000000
5.24333333,2331.000000
5.24666667,2328.000000
5.25000000,2342.000000
5.25333333,2350.000000
5.25666667,2357.000000
5.26000000,2351.000000
5.26333333,2355.000000
5.26666667,2340.000000
5.27000000,2358.000000
5.27333333,2362.000000
5.27666667,2372.000000
5.28000000,2382.000000
5.28333333,2380.000000
5.28666667,2386.000000
5.29000000,2393.000000
5.29333333,2395.000000
5.29666667,2397.000000
5.30000000,2396.000000
5.30333333,2402.000000
5.30666667,2417.000000
5.31000000,2424.000000
5.31333333,2429.000000
5.31666667,2432.000000
5.32000000,2444.000000
5.32333333,2441.000000
5.32666667,2444.000000
5.33000000,2444.000000
5.33333333,2438.000000
5.33666667,2455.000000
5.34000000,2460.000000
5.34333333,2458.000000
5.34666667,2472.000000
5.35000000,2485.000000
5.35333333,2492.000000
5.35666667,2493.000000
5.36000000,2495.000000
5.36333333,2498.000000
5.36666667,2500.000000
5.37000000,2507.000000
5.37333333,2506.000000
5.37666667,2505.000000
5.38000000,2513.000000
5.38333333,2505.000000
5.38666667,2530.000000
5.39000000,2508.000000
5.39333333,2503.000000
5.39666667,2508.000000
5.40000000,2499.000000
5.40333333,2495.000000
5.40666667,2485.000000
5.41000000,2490.000000
5.41333333,2479.000000
5.41666667,2478.000000
5.42000000,2488.000000
5.42333333,2482.000000
5.42666667,2487.000000
5.43000000,2489.000000
5.43333333,2488.000000
5.43666667,2486.000000
5.44000000,2473.000000
5.44333333,2485.000000
5.44666667,2482.000000
5.45000000,2488.000000
5.45333333,2486.000000
5.45666667,2484.000000
5.46000000,2494.000000
5.46333333,2491.000000
5.46666667,2499.000000
5.47000000,2500.000000
5.47333333,2494.000000
5.47666667,2492.000000
5.48000000,2485.000000
5.48333333,2484.000000
5.48666667,2475.000000
5.49000000,2481.000000
5.49333333,2480.000000
5.49666667,2471.000000
5.50000000,2464.000000
5.50333333,2450.000000
5.50666667,2457.000000
5.51000000,2458.000000
5.51333333,2453.000000
5.51666667,2443.000000
5.52000000,2448.000000
5.52333333,2454.000000
5.52666667,2462.000000
5.53000000,2488.000000
5.53333333,2518.000000
5.53666667,2547.000000
5.54000000,2580.000000
5.54333333,2621.000000
5.54666667,2666.000000
5.55000000,2735.000000
5.55333333,2811.000000
5.55666667,2901.000000
5.56000000,2991.000000
5.56333333,3105.000000
5.56666667,3243.000000
5.57000000,3406.000000
5.57333333,3585.000000
5.57666667,3785.000000
5.58000000,4030.000000
5.58333333,4300.000000
5.58666667,4621.000000
5.59000000,4989.000000
5.59333333,5411.000000
5.59666667,5879.000000
5.60000000,6402.000000
5.60333333,6978.000000
5.60666667,7632.000000
5.61000000,8348.000000
5.61333333,9137.000000
5.61666667,10013.000000
5.62000000,10958.000000
5.62333333,12000.000000
5.62666667,13120.000000
5.63000000,14335.000000
5.63333333,15628.000000
5.63666667,17018.000000
5.64000000,18483.000000
5.64333333,20053.000000
5.64666667,21711.000000
5.65000000,23461.000000
5.65333333,25287.000000
5.65666667,27209.000000
5.66000000,29209.000000
5.66333333,31274.000000
5.66666667,33398.000000
5.67000000,35572.000000
5.67333333,37797.000000
5.67666667,40044.000000
5.68000000,42313.000000
5.68333333,44588.000000
5.68666667,46847.000000
5.69000000,49083.000000
5.69333333,51283.000000
5.69666667,53425.000000
5.70000000,55482.000000
5.70333333,57449.000000
5.70666667,59318.000000
5.71000000,61049.000000
5.71333333,62641.000000
5.71666667,64089.000000
5.72000000,65371.000000
5.72333333,66472.000000
5.72666667,67404.000000
5.73000000,68140.000000
5.73333333,68691.000000
5.73666667,69042.000000
5.74000000,69203.000000
5.74333333,69164.000000
5.74666667,68948.000000
5.75000000,68525.000000
5.75333333,67921.000000
5.75666667,67141.000000
5.76000000,66201.000000
5.76333333,65107.000000
5.76666667,63864.000000
5.77000000,62491.000000
5.77333333,61014.000000
5.77666667,59422.000000
5.78000000,57724.000000
5.78333333,55949.000000
5.78666667,54103.000000
5.79000000,52204.000000
5.79333333,50281.000000
5.79666667,48303.000000
5.80000000,46301.000000
5.80333333,44287.000000
5.80666667,42291.000000
5.81000000,40299.000000
5.81333333,38321.000000
5.81666667,36365.000000
5.82000000,34449.000000
5.82333333,32573.000000
5.82666667,30730.000000
5.83000000,28961.000000
5.83333333,27245.000000
5.83666667,25586.000000
5.84000000,23988.000000
5.84333333,22449.000000
5.84666667,20981.000000
5.85000000,19583.000000
5.85333333,18257.000000
5.85666667,17001.000000
5.86000000,15805.000000
5.86333333,14681.000000
5.86666667,13617.000000
5.87000000,12633.000000
5.87333333,11715.000000
5.87666667,10856.000000
5.88000000,10059.000000
5.88333333,9318.000000
5.88666667,8629.000000
5.89000000,7987.000000
5.89333333,7402.000000
5.89666667,6872.000000
5.90000000,6358.000000
5.90333333,5905.000000
5.90666667,5484.000000
5.91000000,5084.000000
5.91333333,4735.000000
5.91666667,4415.000000
5.92000000,4140.000000
5.92333333,3887.000000
5.92666667,3642.000000
5.93000000,3434.000000
5.93333333,3247.000000
5.93666667,3067.000000
5.94000000,2897.000000
5.94333333,2761.000000
5.94666667,2628.000000
5.95000000,2509.000000
5.95333333,2397.000000
5.95666667,2306.000000
5.96000000,2207.000000
5.96333333,2152.000000
5.96666667,2077.000000
5.97000000,2021.000000
5.97333333,1957.000000
5.97666667,1886.000000
5.98000000,1832.000000
5.98333333,1771.000000
5.98666667,1705.000000
5.99000000,1645.000000
5.99333333,1605.000000
5.99666667,1567.000000
6.00000000,1524.000000
6.00333333,1479.000000
6.00666667,1455.000000
6.01000000,1401.000000
6.01333333,1359.000000
6.01666667,1301.000000
6.02000000,1266.000000
6.02333333,1223.000000
6.02666667,1179.000000
6.03000000,1132.000000
6.03333333,1077.000000
6.03666667,1027.000000
6.04000000,990.000000
6.04333333,940.000000
6.04666667,890.000000
6.05000000,842.000000
6.05333333,785.000000
6.05666667,736.000000
6.06000000,682.000000
6.06333333,629.000000
6.06666667,578.000000
6.07000000,537.000000
6.07333333,489.000000
6.07666667,435.000000
6.08000000,383.000000
6.08333333,348.000000
6.08666667,324.000000
6.09000000,281.000000
6.09333333,253.000000
6.09666667,227.000000
6.10000000,197.000000
6.10333333,160.000000
6.10666667,142.000000
6.11000000,107.000000
6.11333333,78.000000
6.11666667,66.000000
6.12000000,64.000000
6.12333333,57.000000
6.12666667,55.000000
6.13000000,53.000000
6.13333333,68.000000
6.13666667,87.000000
6.14000000,91.000000
6.14333333,116.000000
6.14666667,128.000000
6.15000000,158.000000
6.15333333,199.000000
6.15666667,238.000000
6.16000000,282.000000
6.16333333,341.000000
6.16666667,387.000000
6.17000000,436.000000
6.17333333,474.000000
6.17666667,518.000000
6.18000000,549.000000
6.18333333,588.000000
6.18666667,621.000000
6.19000000,643.000000
6.19333333,660.000000
6.19666667,684.000000
6.20000000,708.000000
6.20333333,708.000000
6.20666667,694.000000
6.21000000,665.000000
6.21333333,624.000000
6.21666667,577.000000
6.22000000,527.000000
6.22333333,472.000000
6.22666667,401.000000
6.23000000,326.000000
6.23333333,248.000000
6.23666667,167.000000
6.24000000,85.000000
6.24333333,3.000000
6.24666667,-79.000000
6.25000000,-183.000000
6.25333333,-289.000000
6.25666667,-380.000000
6.26000000,-475.000000
6.26333333,-545.000000
6.26666667,-618.000000
6.27000000,-692.000000
6.27333333,-756.000000
6.27666667,-835.000000
6.28000000,-893.000000
6.28333333,-956.000000
6.28666667,-1006.000000
6.29000000,-1067.000000
6.29333333,-1122.000000
6.29666667,-1168.000000
6.30000000,-1212.000000
6.30333333,-1243.000000
6.30666667,-1277.000000
6.31000000,-1315.000000
6.31333333,-1335.000000
6.31666667,-1359.000000
6.32000000,-1374.000000
6.32333333,-1398.000000
6.32666667,-1414.000000
6.33000000,-1428.000000
6.33333333,-1443.000000
6.33666667,-1452.000000
6.34000000,-1466.000000
6.34333333,-1472.000000
6.34666667,-1483.000000
6.35000000,-1502.000000
6.35333333,-1521.000000
6.35666667,-1522.000000
6.36000000,-1532.000000
6.36333333,-1530.000000
6.36666667,-1543.000000
6.37000000,-1555.000000
6.37333333,-1564.000000
6.37666667,-1549.000000
6.38000000,-1549.000000
6.38333333,-1517.000000
6.38666667,-1491.000000
6.39000000,-1470.000000
6.39333333,-1445.000000
6.39666667,-1415.000000
6.40000000,-1379.000000
6.40333333,-1336.000000
6.40666667,-1278.000000
6.41000000,-1249.000000
6.41333333,-1210.000000
6.41666667,-1172.000000
6.42000000,-1119.000000
6.42333333,-1084.000000
6.42666667,-1050.000000
6.43000000,-1030.000000
6.43333333,-1008.000000
6.43666667,-1010.000000
6.44000000,-1019.000000
6.44333333,-1033.000000
6.44666667,-1040.000000
6.45000000,-1061.000000
6.45333333,-1091.000000
6.45666667,-1143.000000
6.46000000,-1192.000000
6.46333333,-1244.000000
6.46666667,-1297.000000
6.47000000,-1366.000000
6.47333333,-1436.000000
6.47666667,-1509.000000
6.48000000,-1590.000000
6.48333333,-1658.000000
6.48666667,-1733.000000
6.49000000,-1799.000000
6.49333333,-1861.000000
6.49666667,-1914.000000
6.50000000,-1977.000000
6.50333333,-2040.000000
6.50666667,-2106.000000
6.51000000,-2156.000000
6.51333333,-2204.000000
6.51666667,-2255.000000
6.52000000,-2309.000000
6.52333333,-2355.000000
6.52666667,-2386.000000
6.53000000,-2420.000000
6.53333333,-2450.000000
6.53666667,-2481.000000
6.54000000,-2514.000000
6.54333333,-2544.000000
6.54666667,-2577.000000
6.55000000,-2615.000000
6.55333333,-2638.000000
6.55666667,-2673.000000
6.56000000,-2692.000000
6.56333333,-2725.000000
6.56666667,-2757.000000
6.57000000,-2771.000000
6.57333333,-2785.000000
6.57666667,-2798.000000
6.58000000,-2827.000000
6.58333333,-2853.000000
6.58666667,-2869.000000
6.59000000,-2897.000000
6.59333333,-2914.000000
6.59666667,-2946.000000
6.60000000,-2965.000000
6.60333333,-2977.000000
6.60666667,-3017.000000
6.61000000,-3028.000000
6.61333333,-3046.000000
6.61666667,-3056.000000
6.62000000,-3079.000000
6.62333333,-3104.000000
6.62666667,-3129.000000
6.63000000,-3156.000000
6.63333333,-3182.000000
6.63666667,-3190.000000
6.64000000,-3208.000000
6.64333333,-3218.000000
6.64666667,-3241.000000
6.65000000,-3261.000000
6.65333333,-3290.000000
6.65666667,-3314.000000
6.66000000,-3332.000000
6.66333333,-3349.000000
6.66666667,-3375.000000
6.67000000,-3408.000000
6.67333333,-3428.000000
6.67666667,-3463.000000
6.68000000,-3480.000000
6.68333333,-3506.000000
6.68666667,-3529.000000
6.69000000,-3564.000000
6.69333333,-3595.000000
6.69666667,-3632.000000
6.70000000,-3656.000000
6.70333333,-3675.000000
6.70666667,-3700.000000
6.71000000,-3733.000000
6.71333333,-3744.000000
6.71666667,-3776.000000
6.72000000,-3797.000000
6.72333333,-3814.000000
6.72666667,-3830.000000
6.73000000,-3834.000000
6.73333333,-3865.000000
6.73666667,-3881.000000
6.74000000,-3910.000000
6.74333333,-3925.000000
6.74666667,-3955.000000
6.75000000,-3975.000000
6.75333333,-4005.000000
6.75666667,-4026.000000
6.76000000,-4037.000000
6.76333333,-4049.000000
6.76666667,-4081.000000
6.77000000,-4099.000000
6.77333333,-4121.000000
6.77666667,-4138.000000
6.78000000,-4166.000000
6.78333333,-4187.000000
6.78666667,-4202.000000
6.79000000,-4218.000000
6.79333333,-4227.000000
6.79666667,-4250.000000
6.80000000,-4268.000000
6.80333333,-4284.000000
6.80666667,-4290.000000
6.81000000,-4306.000000
6.81333333,-4325.000000
6.81666667,-4344.000000
6.82000000,-4366.000000
6.82333333,-4389.000000
6.82666667,-4408.000000
6.83000000,-4429.000000
6.83333333,-4437.000000
6.83666667,-4443.000000
6.84000000,-4458.000000
6.84333333,-4475.000000
6.84666667,-4503.000000
6.85000000,-4511.000000
6.85333333,-4521.000000
6.85666667,-4539.000000
6.86000000,-4560.000000
6.86333333,-4586.000000
6.86666667,-4601.000000
6.87000000,-4626.000000
6.87333333,-4628.000000
6.87666667,-4635.000000
6.88000000,-4645.000000
6.88333333,-4655.000000
6.88666667,-4673.000000
6.89000000,-4708.000000
6.89333333,-4732.000000
6.89666667,-4749.000000
6.90000000,-4763.000000
6.90333333,-4771.000000
6.90666667,-4784.000000
6.91000000,-4789.000000
6.91333333,-4794.000000
6.91666667,-4788.000000
6.92000000,-4786.000000
6.92333333,-4790.000000
6.92666667,-4802.000000
6.93000000,-4813.000000
6.93333333,-4827.000000
6.93666667,-4840.000000
6.94000000,-4843.000000
6.94333333,-4851.000000
6.94666667,-4857.000000
6.95000000,-4860.000000
6.95333333,-4874.000000
6.95666667,-4906.000000
6.96000000,-4928.000000
6.96333333,-4965.000000
6.96666667,-4993.000000
6.97000000,-5023.000000
6.97333333,-5071.000000
6.97666667,-5092.000000
6.98000000,-5113.000000
6.98333333,-5141.000000
6.98666667,-5168.000000
6.99000000,-5188.000000
6.99333333,-5234.000000
6.99666667,-5254.000000
7.00000000,-5282.000000
7.00333333,-5328.000000
7.00666667,-5357.000000
7.01000000,-5383.000000
7.01333333,-5402.000000
7.01666667,-5415.000000
7.02000000,-5436.000000
7.02333333,-5453.000000
7.02666667,-5467.000000
7.03000000,-5483.000000
7.03333333,-5503.000000
7.03666667,-5523.000000
7.04000000,-5550.000000
7.04333333,-5571.000000
7.04666667,-5596.000000
7.05000000,-5611.000000
7.05333333,-5632.000000
7.05666667,-5649.000000
7.06000000,-5658.000000
7.06333333,-5676.000000
7.06666667,-5694.000000
7.07000000,-5705.000000
7.07333333,-5712.000000
7.07666667,-5726.000000
7.08000000,-5741.000000
7.08333333,-5749.000000
7.08666667,-5759.000000
7.09000000,-5771.000000
7.09333333,-5769.000000
7.09666667,-5780.000000
7.10000000,-5769.000000
7.10333333,-5773.000000
7.10666667,-5767.000000
7.11000000,-5752.000000
7.11333333,-5758.000000
7.11666667,-5761.000000
7.12000000,-5770.000000
7.12333333,-5794.000000
7.12666667,-5816.000000
7.13000000,-5832.000000
7.13333333,-5844.000000
7.13666667,-5869.000000
7.14000000,-5891.000000
7.14333333,-5904.000000
7.14666667,-5917.000000
7.15000000,-5945.000000
7.15333333,-5964.000000
7.15666667,-5987.000000
7.16000000,-6024.000000
7.16333333,-6062.000000
7.16666667,-6090.000000
7.17000000,-6110.000000
7.17333333,-6142.000000
7.17666667,-6158.000000
7.18000000,-6189.000000
7.18333333,-6215.000000
7.18666667,-6239.000000
7.19000000,-6259.000000
7.19333333,-6282.000000
7.19666667,-6323.000000
7.20000000,-6352.000000
7.20333333,-6377.000000
7.20666667,-6398.000000
7.21000000,-6433.000000
7.21333333,-6449.000000
7.21666667,-6467.000000
7.22000000,-6484.000000
7.22333333,-6500.000000
7.22666667,-6503.000000
7.23000000,-6518.000000
7.23333333,-6515.000000
7.23666667,-6522.000000
7.24000000,-6531.000000
7.24333333,-6538.000000
7.24666667,-6538.000000
7.25000000,-6542.000000
7.25333333,-6556.000000
7.25666667,-6548.000000
7.26000000,-6560.000000
7.26333333,-6555.000000
7.26666667,-6561.000000
7.27000000,-6572.000000
7.27333333,-6575.000000
7.27666667,-6586.000000
7.28000000,-6590.000000
7.28333333,-6597.000000
7.28666667,-6603.000000
7.29000000,-6615.000000
7.29333333,-6629.000000
7.29666667,-6640.000000
7.30000000,-6645.000000
7.30333333,-6652.000000
7.30666667,-6646.000000
7.31000000,-6672.000000
7.31333333,-6678.000000
7.31666667,-6697.000000
7.32000000,-6708.000000
7.32333333,-6704.000000
7.32666667,-6710.000000
7.33000000,-6710.000000
7.33333333,-6718.000000
7.33666667,-6718.000000
7.34000000,-6737.000000
7.34333333,-6744.000000
7.34666667,-6742.000000
7.35000000,-6751.000000
7.35333333,-6770.000000
7.35666667,-6772.000000
7.36000000,-6796.000000
7.36333333,-6794.000000
7.36666667,-6808.000000
7.37000000,-6811.000000
7.37333333,-6824.000000
7.37666667,-6829.000000
7.38000000,-6841.000000
7.38333333,-6860.000000
7.38666667,-6880.000000
7.39000000,-6901.000000
7.39333333,-6905.000000
7.39666667,-6909.000000
7.40000000,-6914.000000
7.40333333,-6920.000000
7.40666667,-6915.000000
7.41000000,-6919.000000
7.41333333,-6915.000000
7.41666667,-6917.000000
7.42000000,-6920.000000
7.42333333,-6921.000000
7.42666667,-6906.000000
7.43000000,-6909.000000
7.43333333,-6917.000000
7.43666667,-6920.000000
7.44000000,-6920.000000
7.44333333,-6916.000000
7.44666667,-6920.000000
7.45000000,-6932.000000
7.45333333,-6942.000000
7.45666667,-6952.000000
7.46000000,-6974.000000
7.46333333,-6994.000000
7.46666667,-6999.000000
7.47000000,-7011.000000
7.47333333,-7023.000000
7.47666667,-7050.000000
7.48000000,-7061.000000
7.48333333,-7091.000000
7.48666667,-7109.000000
7.49000000,-7130.000000
7.49333333,-7155.000000
7.49666667,-7163.000000
7.50000000,-7189.000000
7.50333333,-7207.000000
7.50666667,-7240.000000
7.51000000,-7270.000000
7.51333333,-7291.000000
7.51666667,-7306.000000
7.52000000,-7338.000000
7.52333333,-7355.000000
7.52666667,-7369.000000
7.53000000,-7376.000000
7.53333333,-7410.000000
7.53666667,-7429.000000
7.54000000,-7451.000000
7.54333333,-7464.000000
7.54666667,-7470.000000
7.55000000,-7500.000000
7.55333333,-7514.000000
7.55666667,-7522.000000
7.56000000,-7526.000000
7.56333333,-7538.000000
7.56666667,-7550.000000
7.57000000,-7557.000000
7.57333333,-7563.000000
7.57666667,-7567.000000
7.58000000,-7580.000000
7.58333333,-7599.000000
7.58666667,-7607.000000
7.59000000,-7611.000000
7.59333333,-7611.000000
7.59666667,-7614.000000
7.60000000,-7628.000000
7.60333333,-7627.000000
7.60666667,-7630.000000
7.61000000,-7639.000000
7.61333333,-7644.000000
7.61666667,-7640.000000
7.62000000,-7645.000000
7.62333333,-7646.000000
7.62666667,-7647.000000
7.63000000,-7654.000000
7.63333333,-7647.000000
7.63666667,-7640.000000
7.64000000,-7621.000000
7.64333333,-7608.000000
7.64666667,-7594.000000
7.65000000,-7575.000000
7.65333333,-7548.000000
7.65666667,-7537.000000
7.66000000,-7512.000000
7.66333333,-7488.000000
7.66666667,-7458.000000
7.67000000,-7431.000000
7.67333333,-7405.000000
7.67666667,-7391.000000
7.68000000,-7375.000000
7.68333333,-7360.000000
7.68666667,-7356.000000
7.69000000,-7340.000000
7.69333333,-7349.000000
7.69666667,-7352.000000
7.70000000,-7375.000000
7.70333333,-7398.000000
7.70666667,-7421.000000
7.71000000,-7437.000000
7.71333333,-7467.000000
7.71666667,-7499.000000
7.72000000,-7533.000000
7.72333333,-7578.000000
7.72666667,-7624.000000
7.73000000,-7667.000000
7.73333333,-7711.000000
7.73666667,-7757.000000
7.74000000,-7802.000000
7.74333333,-7842.000000
7.74666667,-7876.000000
7.75000000,-7911.000000
7.75333333,-7909.000000
7.75666667,-7918.000000
7.76000000,-7926.000000
7.76333333,-7920.000000
7.76666667,-7911.000000
7.77000000,-7882.000000
7.77333333,-7852.000000
